text,etiket
Partnerimle fiziksel yakınlığımız azaldı ve bu durum beni çok rahatsız ediyor. Artık birbirimize dokunmuyoruz bile., Aile ve İlişki Sorunları
Partnerimle evcil hayvan sahibi olup olmama konusunda anlaşamıyoruz. Ben evcil hayvan istiyorum ama o istemiyor. Bu durum beni çok üzüyor ve ilişkimizin geleceği hakkında endişelendiriyor., Aile ve İlişki Sorunları
Sevgilimle evlenmeden önce evlilikten beklentilerini açıkça ifade etmiyor. Birbirimizin ne istediğini ve ne beklediğini bilmek istiyorum ama bana açıkça söylemiyor. Bu durum beni ilişkimizin geleceği hakkında endişelendiriyor., Aile ve İlişki Sorunları
Evlilik sonrası iş ve ev işleri dengesini nasıl kuracağımız konusunda anlaşamıyoruz. Kimin ne yapacağı konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
Annem her hatamda beni tokatlıyor. Sürekli olarak yanlış bir şey yapmaktan korkuyorum., Aile ve İlişki Sorunları
Gelecekte çocuklarımızın nasıl yetiştirileceği konusunda farklı görüşlerimiz var. Eğitim ve disiplin konularında sürekli tartışıyoruz., Aile ve İlişki Sorunları
Partnerimin arkadaş çevresiyle uyum sağlamakta zorlanıyorum. Onlarla ne kadar zaman geçireceğimiz konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
"Annem, beni sürekli olarak başkalarının yanında aşağılıyor ve küçük düşürüyor. Bu durum beni çok üzüyor.", Aile ve İlişki Sorunları
Partnerimle düğün ve balayı planlaması konusunda anlaşamıyoruz. Farklı isteklerimiz ve bütçelerimiz var ve birbirimize karşı uzlaşmacı davranamıyoruz. Bu durum beni çok strese sokuyor., Aile ve İlişki Sorunları
Sevgilimle ailelerimizin bir araya gelmesi konusunda sorunlar yaşıyoruz. Ailelerimiz anlaşamıyor ve bu durum bizi de zor durumda bırakıyor., Aile ve İlişki Sorunları
"Annem, babamın onu dövmesini normalmiş gibi kabul ediyor ve ben buna dayanamıyorum. Sürekli olarak üzgün ve endişeliyim.", Aile ve İlişki Sorunları
Annem bana karşı sürekli bağırıyor ve çağırıyor. Sakin bir şekilde konuşmak istemiyor ve beni dinlemiyor. Bu durum beni çok sinirlendiriyor ve ona karşı öfkeliyim., Aile ve İlişki Sorunları
"Eşim, sinirlenince bana fiziksel olarak zarar veriyor ve sonra özür diliyor. Bu döngüden çıkamıyorum.", Aile ve İlişki Sorunları
Eşimle sürekli aynı konular üzerinde kavga ediyoruz ve sorunlarımızı çözmek yerine daha da derinleştiriyoruz. Bu durum beni çok rahatsız ediyor., Aile ve İlişki Sorunları
Partnerimin eski ilişkileriyle ilgili kıskançlık hissediyorum ve bu durum evlilik öncesi sürekli gerginlik yaratıyor., Aile ve İlişki Sorunları
Partnerimle sürekli olarak kavga ediyoruz ve hiçbir konuda anlaşamıyoruz. Bu durum ilişkimizde büyük bir gerilim yaratıyor., Aile ve İlişki Sorunları
Dini inançlarımız ve ritüellerimiz farklı ve bu durum düğün planlamasında sorun yaratıyor. İkimiz de kendi inançlarımızı yaşamak istiyoruz., Aile ve İlişki Sorunları
Sevgilimle boş zamanlarımızı nasıl geçireceğimiz konusunda anlaşamıyoruz. Ben farklı aktiviteler yapmak istiyorum ama o farklı aktiviteler yapmak istiyor. Bu durum beni sıkıyor ve ilişkimizde monotonluk yaratıyor., Aile ve İlişki Sorunları
Sevgilimle cinsel ilişkimizde sorunlar yaşıyoruz. Birbirimizi tatmin edemiyoruz ve bu durum beni mutsuz ediyor., Aile ve İlişki Sorunları
" Partnerimle ev işleri ve sorumluluklar konusunda anlaşamıyoruz. Evi kimin temizleyeceği, yemeği kimin pişireceği gibi konularda sürekli tartışıyoruz. Bu durum beni çok strese sokuyor.", Aile ve İlişki Sorunları
 Kardeşim benden sürekli borç para istiyor ve geri ödemiyor. Beni kandırıyor ve dolandırmaya çalışıyor. Bu durum beni çok kızdırıyor ve ona karşı güvensizim., Aile ve İlişki Sorunları
Eşimle romantik ilişkimizi yeniden canlandırmak istiyorum ama o hiçbir çaba göstermiyor. Kendimi değersiz hissediyorum., Aile ve İlişki Sorunları
"Eşim, her tartışmamızda beni fiziksel olarak itip kakıyor. Ne yapacağımı bilemiyorum.", Aile ve İlişki Sorunları
"Eşim, kıskançlık nedeniyle beni takip ediyor ve sürekli olarak kontrol ediyor. Bu durum beni çok bunaltıyor.", Aile ve İlişki Sorunları
Eşimle aramızdaki tartışmalar giderek daha da şiddetleniyor. Onunla sakin bir şekilde konuşmak imkansız hale geldi., Aile ve İlişki Sorunları
Kısa bir süre önce evliliğimi bitirdim. Eski kocam bana kötü şeyler söyleyedi. Kızım beni asla savunmadı., Aile ve İlişki Sorunları
"Eşim, arkadaşlarımla görüşmemi yasakladı ve aksi halde beni dövmekle tehdit ediyor. Kendimi çok yalnız hissediyorum.", Aile ve İlişki Sorunları
Düğün bütçesi konusunda sürekli tartışıyoruz. Harcamalar konusunda farklı beklentilerimiz var., Aile ve İlişki Sorunları
"Eşim, tartıştığımızda beni eve kilitliyor ve hiçbir yere gitmeme izin vermiyor. Bu durumdan çok bunalmış durumdayım.", Aile ve İlişki Sorunları
Düğün hazırlıkları sırasında sürekli tartışıyoruz. İstediğimiz şeyler konusunda ortak bir noktaya varamıyoruz., Aile ve İlişki Sorunları
"Eşim, paramı kontrol ediyor ve bana ne alabileceğimi söylüyor. Kendimi kapana kısılmış hissediyorum.", Aile ve İlişki Sorunları
Ailelerimiz sürekli olarak karışıyor ve bu da aramızda büyük gerginlik yaratıyor. Kendi kararlarımızı almamız zorlaşıyor., Aile ve İlişki Sorunları
Babam eve her geldiğinde anneme vuruyor ve ben hiçbir şey yapamıyorum. Bu durum beni çok çaresiz hissettiriyor., Aile ve İlişki Sorunları
Anne ve babamın söylediklerini dinlemiyorum. Kendi bildiğimi yapmak istiyorum., Aile ve İlişki Sorunları
Eşimle sürekli kavga ediyoruz ve hiçbir konuda anlaşamıyoruz. Bu durum ilişkimizde büyük bir gerilim yaratıyor., Aile ve İlişki Sorunları
Kardeşim beni sürekli dalga geçiyor ve alay ediyor. Beni rencide edecek sözler söylüyor ve beni aşağılamaya çalışıyor. Bu durum beni çok üzüyor ve utandırıyor., Aile ve İlişki Sorunları
 Eşim sürekli olarak bana bağırıyor ve hakaret ediyor. Kendimi değersiz ve korkmuş hissediyorum., Aile ve İlişki Sorunları
Sevgilimle evlenmeden önce aile terapisine gitmeyi kabul etmiyor. Ailelerimizle yaşadığımız sorunları çözmek için bu adımı atmak istiyorum ama o istemiyor. Bu durum beni çok üzüyor., Aile ve İlişki Sorunları
Evlilik sonrası aile planlaması konusunda farklı beklentilerimiz var. Çocuk sayısı ve zamanlaması konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
Partnerimle evlenmeden önce geçmişteki ilişkileri hakkında konuşmak istemiyor. Geçmişini bilmek ve onu daha iyi tanımak istiyorum ama bana açılmıyor. Bu durum beni ona karşı güvensiz hissettiriyor., Aile ve İlişki Sorunları
"Annem, küçük bir hata yaptığımda bile beni dövüyor. Evde sürekli olarak tedirginim.", Aile ve İlişki Sorunları
Partnerimin ailesiyle olan yakın ilişkisi beni rahatsız ediyor. Onların evliliğimize ne kadar karışacağı konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
Sevgilimle maddi konularda anlaşamıyoruz. Farklı harcama alışkanlıklarımız var ve birbirimize karşı finansal olarak şeffaf değiliz. Bu durum beni maddi olarak zor duruma düşürüyor ve ona karşı güvensizim., Aile ve İlişki Sorunları
Biz iletişim kuruyoruz ama birimizin diğerinin söylediği şeyleri kabul etmede güçlük çekiyor., Aile ve İlişki Sorunları
Partnerimle gelecekle ilgili planlar yapamıyoruz. Sürekli olarak farklı beklentilerimiz var., Aile ve İlişki Sorunları
Kayınvalidem beni sürekli eleştiriyor ve hakkımda dedikodu yapıyor. Kendi oğlunun beni sevmesini engellemeye çalışıyor ve ailemle aramı bozmaya çalışıyor. Bu durum beni çok sinirlendiriyor ve ona karşı öfkeliyim., Aile ve İlişki Sorunları
"Kocam ve ben birbirinden ayrıyız ve benle konuşmak bile istemiyor. Artık beni sevmediğini söylüyor, fakat ben barışabilmek için her şeyi yapacağım.", Aile ve İlişki Sorunları
Kocam beni aldatıyor ve yalan söylüyor. Ona güvenemiyorum ve sürekli şüphe duyuyorum. Bu durum beni çok mutsuz ediyor ve ilişkimizi zedeliyor., Aile ve İlişki Sorunları
Annem sürekli olarak beni fiziksel olarak cezalandırıyor. Kendimi sevilmeyen ve değersiz hissediyorum., Aile ve İlişki Sorunları
 Ailem çok baskıcı ve sürekli beni eleştirip yaptıklarımı yargılıyorlar. Bende her yaptığım eylemi bir çok kez düşünür oldum ve bu durum hayatımı etkiliyor., Aile ve İlişki Sorunları
Babam beni evden kovmakla tehdit ediyor. Kendi istediklerini yapmazsam beni evden atacağını söylüyor. Bu durum beni çok korkutuyor ve çaresiz hissediyorum., Aile ve İlişki Sorunları
Kayınvalidem ev işlerini yapmamı istiyor ve beni hizmetçi gibi kullanıyor. Kendi istediklerini yapmazsam bana kaba davranıyor ve hakaret ediyor. Bu durum beni çok üzüyor ve eziliyor hissediyorum., Aile ve İlişki Sorunları
Partnerimle aramızdaki güven sorunları ilişkimizde büyük bir çatlak yarattı. Onunla birlikte olmaktan artık keyif almıyorum., Aile ve İlişki Sorunları
Kocam beni her gün dövüyor ve tehdit ediyor. Korkudan evden dışarı çıkamıyorum ve kendimi savunamıyorum. Yaşadıklarımdan dolayı çok mutsuzum ve çaresiz hissediyorum., Aile ve İlişki Sorunları
Eşimle iletişimimiz tamamen kopmuş durumda. Artık birbirimize hiçbir şey paylaşmıyoruz., Aile ve İlişki Sorunları
Partnerimle aramızdaki anlaşmazlıklar sürekli olarak büyüyor ve küçük sorunlar bile büyük kavgalara dönüşüyor. Bu durum ilişkimizde büyük bir sorun yaratıyor., Aile ve İlişki Sorunları
Eşimle sürekli olarak farklı görüşlerdeyiz ve bu durum ilişkimize büyük zarar veriyor. Ortak bir nokta bulamıyoruz., Aile ve İlişki Sorunları
Şu anda kötü bir boşanma sürecinden geçiyorum ve eşim benim için herşeyi imkansız hale getiriyor., Aile ve İlişki Sorunları
Şu anda 20 yaşındayım ve bir yıldır erkek arkadaşım var. Kendisi tanıştığım en tatlı çocuklardan. Fakat bana “İnstagramdaki fenomenler gibi görün” ve “daha fazla squat yapmalısın” gibi yorumlar yaptı. Beni biraz kırdı., Aile ve İlişki Sorunları
Gelecekteki maddi hedeflerimiz konusunda farklı düşünüyoruz. Yatırım yapma ve birikim konularında anlaşamıyoruz., Aile ve İlişki Sorunları
Babam her akşam içip eve geldiğinde anneme ve bize bağırıp eşyaları kırıyor. Bu durum beni çok korkutuyor., Aile ve İlişki Sorunları
Gelecekteki maddi sorumluluklarımız konusunda farklı beklentilerimiz var. Kimimizin ne kadar katkıda bulunacağı konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
Evlilik sonrası aile ziyaretleri konusunda anlaşamıyoruz. Kimin ailesini ne sıklıkla ziyaret edeceğimiz konusunda tartışıyoruz., Aile ve İlişki Sorunları
"Partnerimle duygusal olarak kopmuş hissediyorum, artık birbirimize karşı eskisi gibi sevgi dolu değiliz.", Aile ve İlişki Sorunları
Ailelerimiz arasındaki kültürel farklılıklar nedeniyle sürekli çatışma yaşıyoruz. Her iki tarafı da memnun etmek çok zor., Aile ve İlişki Sorunları
"Eşim, onun istemediği bir şey yaptığımda beni kilitli bir odada saatlerce tutuyor. Bu yüzden ne yapacağımı bilemiyorum.", Aile ve İlişki Sorunları
Partnerimle aramızdaki fiziksel çekim tamamen kayboldu. Artık birbirimize ilgi duymuyoruz., Aile ve İlişki Sorunları
Evlilik öncesi mülkiyet ve mal paylaşımı konularında anlaşamıyoruz. Ortak mal varlığımızı nasıl yöneteceğimiz konusunda fikir ayrılığı yaşıyoruz., Aile ve İlişki Sorunları
Evlilik sonrası tatil planlarımız konusunda farklı beklentilerimiz var. Nereye ve ne sıklıkla gideceğimiz konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
Kocam bana zarar vermek için pek çok olumsuz söz kullandı ve ben de evi terkettim. Bir danışmana görünüp işleri düzeltmek için bir şans daha istiyor., Aile ve İlişki Sorunları
Eşimle birlikte zaman geçirmekten kaçınıyorum. Onunla aynı ortamda bulunmak bile beni rahatsız ediyor., Aile ve İlişki Sorunları
Evlilik sonrası arkadaş çevremizin nasıl olacağı konusunda anlaşamıyoruz. Kimlerle ne kadar zaman geçireceğimiz konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
"kötü niyetli, öfkeliyken bana bağırıyor ondan korkuyorum.", Aile ve İlişki Sorunları
Eşimle duygusal olarak bağ kurmakta zorlanıyorum. Onunla derin bir bağlantı hissedemiyorum., Aile ve İlişki Sorunları
Babam eve her geldiğinde anneme vuruyor ve ben hiçbir şey yapamıyorum. Bu durum beni çok çaresiz hissettiriyor., Aile ve İlişki Sorunları
 Arkadaşım benimle kavga ettiği için çok mutsuzum., Aile ve İlişki Sorunları
Annem beni sürekli olarak başkalarının önünde aşağılıyor ve küçük düşürüyor. Bu durum beni çok üzüyor ve utanıyorum., Aile ve İlişki Sorunları
Evlilik sonrası ev düzeni ve temizlik konularında anlaşamıyoruz. Kimin ne yapacağı konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
 Partnerimle aramızda ciddi güven sorunları var. Onun sadakatinden şüphe duyuyorum ve bu durum beni çok üzüyor., Aile ve İlişki Sorunları
Partnerimle iletişim kurmakta zorlanıyorum. Onunla konuşmak istediğimde hep bir engelle karşılaşıyorum., Aile ve İlişki Sorunları
Gelecekteki yaşam standartlarımız konusunda farklı hayallerimiz var. Ne kadar lüks ya da sade yaşayacağımız konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
Partnerimle aramızdaki güven tamamen yok oldu ve sürekli olarak birbirimizi suçluyoruz. Bu durum ilişkimizde büyük bir sorun yaratıyor., Aile ve İlişki Sorunları
Annem her hatamda beni tokatlıyor. Sürekli olarak yanlış bir şey yapmaktan korkuyorum., Aile ve İlişki Sorunları
Partnerimle ailemle ve arkadaşlarımla zaman geçirememem konusunda sorunlar yaşıyoruz. Onunla birlikteyken kendimi yalnız hissediyorum ve sosyalleşemiyorum., Aile ve İlişki Sorunları
Gelecekte nerede yaşayacağımız konusunda farklı beklentilerimiz var. Şehirde mi yoksa kırsalda mı yaşayacağımıza karar veremiyoruz., Aile ve İlişki Sorunları
Eşimle iletişim kurmakta zorlanıyorum ve onunla derinlemesine konuşamıyorum. Bu durum beni çok rahatsız ediyor., Aile ve İlişki Sorunları
Evlilik sonrası eğitim ve kariyer hedeflerimiz uyuşmuyor. Kimimizin kariyerine öncelik vereceği konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
Babam sürekli olarak bana bağırıp hakaret ediyor. Kendime olan güvenim tamamen yok oldu., Aile ve İlişki Sorunları
 11 yıldır beni psikolojik ve duygusal açıdan kötüye kullanmaktan sonra başka bir kadın için beni terk eden narcisist bir sosyopattan boşanmaya gidiyorum. Onun yüzünden kariyerimi geride bırakıp yurt dışında garson olarak çalışmaya başladım.Bu süreçle mümkün olduğu kadar iyi başa çıkmaya çalışıyorum. Fakat güçsüz olduğumu ve adapte olamadığımı düşünüyorum. Onun acımasızlığından ve hayatımdaki diğer insanların çoğunu ne kadar önemsemediğinden şaşkınlık duyuyorum., Aile ve İlişki Sorunları
Sevgilimle evlenmeden önce finansal durumumuzu tam olarak açıklamak istemiyor. Birbirimize karşı finansal olarak şeffaf olmak istiyorum ama bana tüm bilgilerini vermiyor. Bu durum beni maddi olarak endişelendiriyor., Aile ve İlişki Sorunları
Babam beni her zaman azarlar ve kontrol etmeye çalışır. Kendi hayatımı yaşamama izin vermiyor ve her şeye karışıyor. Bu durum beni çok sinirlendiriyor ve ona karşı öfkeliyim., Aile ve İlişki Sorunları
"Eşim, onun istemediği bir şey yaptığımda beni kilitli bir odada saatlerce tutuyor. Bu yüzden ne yapacağımı bilemiyorum.", Aile ve İlişki Sorunları
Evlilik sonrası kariyer planlarımız uyuşmuyor. Kimimizin iş değiştirmesi gerektiği konusunda sürekli tartışıyoruz., Aile ve İlişki Sorunları
Çocuk sahibi olma konusunu konuştuğumuzda sürekli fikir ayrılığı yaşıyoruz. Ne zaman çocuk yapacağımız konusunda anlaşamıyoruz., Aile ve İlişki Sorunları
"Yirmi beş yaşındaki erkek arkadaşım, boşandıktan sonra ilişkimiz sırasında bana yalan söylediğini söyledi. O zamandan bu zamana yeniden bir araya geldik ve işleri düzeltmeye çalışıyoruz. Şu anda kendisine nasıl güvenebileceğimi bilmiyorum, ama gerçekten bu durumu düzeltmeye çalışıyorum. Fakat güven sorunları hala devam ediyor ve sorunlara yol açıyor.", Aile ve İlişki Sorunları
Kardeşimle tartıştığımızda annem beni dövüyor. Evde kendimi güvende hissetmiyorum., Aile ve İlişki Sorunları
Eşimle aramızdaki tartışmalar giderek şiddetleniyor. Onunla sakin bir şekilde konuşamıyoruz., Aile ve İlişki Sorunları
 Sevgilimle birlikte yaşamak konusunda sorunlar yaşıyoruz. Birbirimizin alışkanlıklarına uyum sağlayamıyoruz ve sürekli tartışıyoruz. Bu durum beni yorgun ve bitkin hissettiriyor., Aile ve İlişki Sorunları
Partnerimle yakınlık kurabilme konusunda zorlanıyorum. Onunla duygusal ve fiziksel olarak yakınlaşamıyorum. Bu durum beni çok mutsuz ediyor ve yalnız hissettiriyor., Aile ve İlişki Sorunları
Sürekli yalan söylüyorum. Doğruyu söylemek benim için çok zor., Aile ve İlişki Sorunları
Partnerimin arkadaşlarıyla ne kadar zaman geçireceği konusunda anlaşamıyoruz; sosyal hayatımızı dengelemekte zorlanıyoruz., Aile ve İlişki Sorunları
"Eşimle aramızdaki güven tamamen yok oldu, sürekli birbirimizi suçlayarak tartışıyoruz.", Aile ve İlişki Sorunları
Partnerimle sürekli olarak rekabet halindeyiz; birbirimizi desteklemek yerine eleştiriyoruz., Aile ve İlişki Sorunları
Bir yıl önce hayatımın aşkı beni iki aylık bebeğimizle terk etti ve kalbim çok kırıldı., Aile ve İlişki Sorunları
Partnerimle evlenmeden önce birlikte yaşayıp yaşamama konusunda fikir ayrılığı yaşıyoruz., Aile ve İlişki Sorunları
"Eşimle çocuk sahibi olup olmama konusunda anlaşamıyoruz, bu durum beni çok üzüyor.", Aile ve İlişki Sorunları
Partnerimin eski sevgilileriyle hâlâ arkadaş olması beni rahatsız ediyor., Aile ve İlişki Sorunları
"Eşim, kıskançlık yüzünden beni sürekli takip ediyor ve kontrol ediyor, bu durumdan çok bunaldım.", Aile ve İlişki Sorunları
"Partnerimle aramızdaki bağ giderek zayıflıyor, artık birlikte vakit geçirmek istemiyoruz.", Aile ve İlişki Sorunları
"Partnerimle birlikteyken kendimi güzel hissetmiyorum, sürekli görünüşüm hakkında olumsuz yorumlar yapıyor.", Aile ve İlişki Sorunları
Eşimle sürekli finansal konular üzerinde tartışıyoruz; parasal meseleler ilişkimizde büyük bir sorun haline geldi., Aile ve İlişki Sorunları
Düğün törenimizin nasıl olacağı konusunda farklı beklentilerimiz var ve bu durum büyük bir stres kaynağı oldu., Aile ve İlişki Sorunları
"Eşimle sürekli aynı konular üzerinde kavga ediyoruz, sorunlarımızı çözmek yerine daha da derinleştiriyoruz.", Aile ve İlişki Sorunları
"Sevgilimle evlilik sözleşmesi yapma konusunda anlaşamıyoruz, bu beni maddi olarak güvensiz hissettiriyor.", Aile ve İlişki Sorunları
"Kız arkadaşım nenesi öldükten sonra çok değişti; artık kısa cevaplar veriyor, benden uzak duruyor ve dürüst olmadığını hissediyorum.", Aile ve İlişki Sorunları
İlişkimizi evlilik öncesi danışmanlıkla güçlendirmek istiyorum ama partnerim bu fikre sıcak bakmıyor., Aile ve İlişki Sorunları
Partnerimle aramızdaki duygusal bağ zayıfladı ve birbirimize olan ilgimizi kaybettik., Aile ve İlişki Sorunları
"Eşim, her tartışmamızda beni fiziksel olarak itiyor, ne zaman patlayacağını asla bilemiyorum.", Aile ve İlişki Sorunları
Sevgilimle öfke kontrolü ve iletişim becerileri konusunda sorunlar yaşıyoruz ve bu konularda gelişmek istemiyor., Aile ve İlişki Sorunları
"Eşim, sinir krizi geçirdiğinde eşyaları fırlatıyor ve beni tehdit ediyor; sürekli tetikte yaşıyorum.", Aile ve İlişki Sorunları
"Kocam ve ben ayrıyız, benimle konuşmak bile istemiyor ve beni sevmediğini söylüyor.", Aile ve İlişki Sorunları
"Evliliğimi bitirdim, eski eşim benim için her şeyi imkansız hale getiriyor.", Aile ve İlişki Sorunları
"Yirmi beş yaşındaki erkek arkadaşım, eski ilişkisi hakkında bana yalan söylediğini itiraf etti ve ona yeniden güvenmekte zorlanıyorum.", Aile ve İlişki Sorunları
Partnerimle yakınlık kurmakta zorlanıyorum; duygusal ve fiziksel olarak uzaklaştık., Aile ve İlişki Sorunları
Kocam bana zarar vermek için pek çok olumsuz söz kullandı ve ben de evi terk ettim., Aile ve İlişki Sorunları
"Partnerimle evlilik öncesi, geçmiş ilişkileri hakkında konuşmaktan kaçınıyor, bu da ona karşı güvensizlik duymama neden oluyor.", Aile ve İlişki Sorunları
"Eşimle iletişimimiz tamamen koptu, artık birbirimizle hiçbir şey paylaşmıyoruz.", Aile ve İlişki Sorunları
"Boşanma sürecindeyim, narsist bir eski eşim var ve yurt dışında garson olarak çalışmaya başladım ama güçsüz hissediyorum.", Aile ve İlişki Sorunları
"Eşimle birlikte zaman geçirmekten kaçınıyorum, onunla aynı ortamda bulunmak bile beni rahatsız ediyor.", Aile ve İlişki Sorunları
"Eşim, onun istemediği bir şey yaptığımda beni kilitli bir odada saatlerce tutuyor, ne yapacağımı bilemiyorum.", Aile ve İlişki Sorunları
"Babam şiddet uyguladığında annemle birlikte saklanmak zorunda kalıyoruz, bu durum beni çok korkutuyor.", Aile ve İlişki Sorunları
"Annem beni sürekli manipüle etmeye çalışıyor, beni suçluluk duygusuna boğarak istediklerini yaptırmaya çalışıyor.", Aile ve İlişki Sorunları
Ailemin hayatım üzerindeki etkisi çok fazla; evliliğimde sürekli bizi yargılayıp karışıyorlar., Aile ve İlişki Sorunları
"Babamın şiddetli patlamaları yüzünden evde sürekli gergin ve endişeliyim, bir an bile huzur bulamıyorum.", Aile ve İlişki Sorunları
"Eşimin ailesi beni dışlıyor ve kabul etmiyor, kendimi yalnız hissediyorum.", Aile ve İlişki Sorunları
"Babam sürekli olarak beni azarlıyor ve küçük düşürüyor, kendime olan güvenim tamamen yok oldu.", Aile ve İlişki Sorunları
"Annem, her hatamda beni tokatlıyor, sürekli yanlış bir şey yapmaktan korkuyorum.", Aile ve İlişki Sorunları
"Annem, babamın ona uyguladığı şiddeti normalmiş gibi kabul ediyor ve ben buna dayanamıyorum.", Aile ve İlişki Sorunları
"Annem bana sürekli bağırıyor ve dinlemiyor, bu durum beni çok sinirlendiriyor ve ona karşı öfke duyuyorum.", Aile ve İlişki Sorunları
"Annem, beni sürekli olarak başkalarının yanında aşağılıyor ve küçük düşürüyor.", Aile ve İlişki Sorunları
"Kardeşim benden sürekli borç para istiyor ve geri ödemiyor, beni kandırıp dolandırmaya çalışıyor.", Aile ve İlişki Sorunları
"Kardeşimle tartıştığımızda annem beni dövüyor, evde kendimi güvende hissetmiyorum.", Aile ve İlişki Sorunları
"Kayınvalidem beni sürekli eleştiriyor ve dedikodumu yapıyor, evliliğimizi sabote etmeye çalışıyor.", Aile ve İlişki Sorunları
"Babam beni evden kovmakla tehdit ediyor, kendi istediklerini yapmazsam beni atacağını söylüyor.", Aile ve İlişki Sorunları
"Kayınvalidem ev işlerini yapmamı istiyor ve beni hizmetçi gibi kullanıyor, bu durum beni çok üzüyor.", Aile ve İlişki Sorunları
"Babam eve her geldiğinde anneme vuruyor ve ben hiçbir şey yapamıyorum, bu durum beni çok çaresiz hissettiriyor.", Aile ve İlişki Sorunları
"Anne ve babamın söylediklerini dinlemiyor, kendi bildiğimi yapmak istiyorum.", Aile ve İlişki Sorunları
Kardeşim benimle sürekli dalga geçiyor ve beni rencide edecek sözler söylüyor., Aile ve İlişki Sorunları
"Annem küçük bir hata yaptığımda bile beni dövüyor, evde sürekli tedirginim.", Aile ve İlişki Sorunları
"Babam her akşam içip eve geldiğinde anneme ve bize bağırıp eşyaları kırıyor, bu durum beni çok korkutuyor.", Aile ve İlişki Sorunları
Ailelerimiz sürekli evliliğimize karışıyor ve bu da büyük gerginlik yaratıyor., Aile ve İlişki Sorunları
"Annem, benimle konuşurken hep bağırıyor ve dinlemiyor.", Aile ve İlişki Sorunları
"Babam sürekli bana bağırıp hakaret ediyor, kendime olan güvenim tamamen yok oldu.", Aile ve İlişki Sorunları
"Kardeşimle tartıştığımızda annem beni dövüyor, evde güvende hissetmiyorum.", Aile ve İlişki Sorunları
Annem sürekli beni başkalarının önünde aşağılıyor ve bu beni çok üzüyor., Aile ve İlişki Sorunları
"Babam beni her zaman azarlar ve kontrol etmeye çalışır, kendi hayatımı yaşamama izin vermiyor.", Aile ve İlişki Sorunları
Eşim beni dövmekle tehdit ediyor ve arkadaşlarımla görüşmemi yasakladı., Aile ve İlişki Sorunları
Eşim sinirlenince beni eve kilitliyor ve hiçbir yere gitmeme izin vermiyor., Aile ve İlişki Sorunları
"Eşimin ailesi, beni dışlayıp aşağılıyor ve kendi ailelerinden biri gibi görmüyorlar.", Aile ve İlişki Sorunları
"Eşim, beni istemediği bir şey yaptığımda fiziksel olarak cezalandırıyor.", Aile ve İlişki Sorunları
Okuma hızım çok yavaş ve akıcı değil. Bu durum kitap okumaktan ve metinleri anlamaktan keyif almamı engelliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Problem çözme konusunda beceriksizim. Farklı çözüm yolları üretemediğim için problemleri çözmekte zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dikkat eksikliği yaşadığım için ders sırasında çok fazla dikkatimi kaybediyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Görsel materyallerle öğrenmek benim için daha kolay ama çoğu ders sadece sözel olarak anlatılıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yazmaktan çok korkuyorum. Yazım hataları yapmaktan ve kendimi ifade edememekten çekiniyorum. Bu durum ödevlerimi ve sınavlarımı olumsuz etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Başladığım bir projeyi tamamlamakta zorluk çekiyorum. Çoğu zaman yarıda bırakıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sözel derslerde daha başarılıyım ama sayısal dersler beni çok zorluyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kurallara uymakta zorlanıyorum. Öğretmenim sık sık beni sınıf dışına çıkarıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Hoca bir şeyi açıkladığında, anlamak için bir süre beklemek zorunda kalıyorum. Hızla öğrenemiyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sosyal ortamlarda fazla hareket etmekten rahatsız oluyorum. Diğerleriyle uyum sağlamakta zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okulda sınıf arkadaşlarım daha hızlı öğreniyor. Ben ise sürekli geride kalıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Ödevlerimi tamamlamak uzun zaman alıyor. Bilgileri düzenlemek benim için çok zor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Fikirlerimi kontrol edemiyorum ve ağızımdan çıkanlara engel olamıyorum. Dikkatim hiç iyi değil. Sürekli endişe atakları yaşıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
